#Lmm Matrix output for gnuplot printing surface
	0.5	0.5	1.03473
	0.5	1	0
	0.5	1.5	0
	0.5	2	0
	0.5	2.5	0
	0.5	3	0
	0.5	3.5	0
	0.5	4	0
	0.5	4.5	0
	0.5	5	0
	0.5	5.5	0
	0.5	6	0
	0.5	6.5	0
	0.5	7	0
	0.5	7.5	0
	0.5	8	0
	0.5	8.5	0
	0.5	9	0
	0.5	9.5	0
	0.5	10	0

	1	0.5	1.03473
	1	1	1.03473
	1	1.5	0
	1	2	0
	1	2.5	0
	1	3	0
	1	3.5	0
	1	4	0
	1	4.5	0
	1	5	0
	1	5.5	0
	1	6	0
	1	6.5	0
	1	7	0
	1	7.5	0
	1	8	0
	1	8.5	0
	1	9	0
	1	9.5	0
	1	10	0

	1.5	0.5	1.03473
	1.5	1	1.03473
	1.5	1.5	1.28377
	1.5	2	0
	1.5	2.5	0
	1.5	3	0
	1.5	3.5	0
	1.5	4	0
	1.5	4.5	0
	1.5	5	0
	1.5	5.5	0
	1.5	6	0
	1.5	6.5	0
	1.5	7	0
	1.5	7.5	0
	1.5	8	0
	1.5	8.5	0
	1.5	9	0
	1.5	9.5	0
	1.5	10	0

	2	0.5	1.02716
	2	1	1.02716
	2	1.5	1.28377
	2	2	1.53282
	2	2.5	0
	2	3	0
	2	3.5	0
	2	4	0
	2	4.5	0
	2	5	0
	2	5.5	0
	2	6	0
	2	6.5	0
	2	7	0
	2	7.5	0
	2	8	0
	2	8.5	0
	2	9	0
	2	9.5	0
	2	10	0

	2.5	0.5	1.01959
	2.5	1	1.01959
	2.5	1.5	1.2215
	2.5	2	1.53282
	2.5	2.5	1.50265
	2.5	3	0
	2.5	3.5	0
	2.5	4	0
	2.5	4.5	0
	2.5	5	0
	2.5	5.5	0
	2.5	6	0
	2.5	6.5	0
	2.5	7	0
	2.5	7.5	0
	2.5	8	0
	2.5	8.5	0
	2.5	9	0
	2.5	9.5	0
	2.5	10	0

	3	0.5	1.12657
	3	1	1.12657
	3	1.5	1.15923
	3	2	1.41584
	3	2.5	1.50265
	3	3	1.47249
	3	3.5	0
	3	4	0
	3	4.5	0
	3	5	0
	3	5.5	0
	3	6	0
	3	6.5	0
	3	7	0
	3	7.5	0
	3	8	0
	3	8.5	0
	3	9	0
	3	9.5	0
	3	10	0

	3.5	0.5	1.23355
	3.5	1	1.23355
	3.5	1.5	1.16318
	3.5	2	1.29887
	3.5	2.5	1.37942
	3.5	3	1.47249
	3.5	3.5	1.33089
	3.5	4	0
	3.5	4.5	0
	3.5	5	0
	3.5	5.5	0
	3.5	6	0
	3.5	6.5	0
	3.5	7	0
	3.5	7.5	0
	3.5	8	0
	3.5	8.5	0
	3.5	9	0
	3.5	9.5	0
	3.5	10	0

	4	0.5	1.28014
	4	1	1.28014
	4	1.5	1.16713
	4	2	1.19979
	4	2.5	1.25618
	4	3	1.34299
	4	3.5	1.33089
	4	4	1.18929
	4	4.5	0
	4	5	0
	4	5.5	0
	4	6	0
	4	6.5	0
	4	7	0
	4	7.5	0
	4	8	0
	4	8.5	0
	4	9	0
	4	9.5	0
	4	10	0

	4.5	0.5	1.32674
	4.5	1	1.32674
	4.5	1.5	1.17064
	4.5	2	1.10071
	4.5	2.5	1.12622
	4.5	3	1.21349
	4.5	3.5	1.18965
	4.5	4	1.18929
	4.5	4.5	0.943835
	4.5	5	0
	4.5	5.5	0
	4.5	6	0
	4.5	6.5	0
	4.5	7	0
	4.5	7.5	0
	4.5	8	0
	4.5	8.5	0
	4.5	9	0
	4.5	9.5	0
	4.5	10	0

	5	0.5	1.35461
	5	1	1.35461
	5	1.5	1.17415
	5	2	1.06114
	5	2.5	0.996267
	5	3	1.05266
	5	3.5	1.04842
	5	4	1.03632
	5	4.5	0.943835
	5	5	0.698379
	5	5.5	0
	5	6	0
	5	6.5	0
	5	7	0
	5	7.5	0
	5	8	0
	5	8.5	0
	5	9	0
	5	9.5	0
	5	10	0

	5.5	0.5	1.38248
	5.5	1	1.38248
	5.5	1.5	1.26863
	5.5	2	1.02157
	5.5	2.5	0.983731
	5.5	3	0.891827
	5.5	3.5	0.952877
	5.5	4	0.883349
	5.5	4.5	0.964626
	5.5	5	0.698379
	5.5	5.5	0.625346
	5.5	6	0
	5.5	6.5	0
	5.5	7	0
	5.5	7.5	0
	5.5	8	0
	5.5	8.5	0
	5.5	9	0
	5.5	9.5	0
	5.5	10	0

	6	0.5	1.25068
	6	1	1.25068
	6	1.5	1.3631
	6	2	1.18265
	6	2.5	0.971194
	6	3	0.906324
	6	3.5	0.857333
	6	4	0.853094
	6	4.5	0.985417
	6	5	0.892932
	6	5.5	0.625346
	6	6	0.552313
	6	6.5	0
	6	7	0
	6	7.5	0
	6	8	0
	6	8.5	0
	6	9	0
	6	9.5	0
	6	10	0

	6.5	0.5	1.11889
	6.5	1	1.11889
	6.5	1.5	1.21468
	6.5	2	1.34373
	6.5	2.5	1.11745
	6.5	3	0.920822
	6.5	3.5	0.853521
	6.5	4	0.82284
	6.5	4.5	0.869513
	6.5	5	1.08748
	6.5	5.5	0.802762
	6.5	6	0.552313
	6.5	6.5	0.418473
	6.5	7	0
	6.5	7.5	0
	6.5	8	0
	6.5	8.5	0
	6.5	9	0
	6.5	9.5	0
	6.5	10	0

	7	0.5	1.12049
	7	1	1.12049
	7	1.5	1.06625
	7	2	1.17867
	7	2.5	1.26371
	7	3	1.05225
	7	3.5	0.849708
	7	4	0.800718
	7	4.5	0.753609
	7	5	0.885932
	7	5.5	0.980179
	7	6	0.712593
	7	6.5	0.418473
	7	7	0.284632
	7	7.5	0
	7	8	0
	7	8.5	0
	7	9	0
	7	9.5	0
	7	10	0

	7.5	0.5	1.12208
	7.5	1	1.12208
	7.5	1.5	1.05701
	7.5	2	1.01362
	7.5	2.5	1.12751
	7.5	3	1.18369
	7.5	3.5	1.03166
	7.5	4	0.778595
	7.5	4.5	0.744924
	7.5	5	0.684379
	7.5	5.5	0.822599
	7.5	6	0.872873
	7.5	6.5	0.645108
	7.5	7	0.284632
	7.5	7.5	0.407184
	7.5	8	0
	7.5	8.5	0
	7.5	9	0
	7.5	9.5	0
	7.5	10	0

	8	0.5	1.12328
	8	1	1.12328
	8	1.5	1.04778
	8	2	0.993543
	8	2.5	0.991324
	8	3	1.07636
	8	3.5	1.2136
	8	4	1.01106
	8	4.5	0.736238
	8	5	0.689129
	8	5.5	0.665019
	8	6	0.759266
	8	6.5	0.871743
	8	7	0.577623
	8	7.5	0.407184
	8	8	0.529736
	8	8.5	0
	8	9	0
	8	9.5	0
	8	10	0

	8.5	0.5	1.12449
	8.5	1	1.12449
	8.5	1.5	1.03973
	8.5	2	0.973468
	8.5	2.5	0.962737
	8.5	3	0.969029
	8.5	3.5	1.08662
	8.5	4	1.24352
	8.5	4.5	0.96651
	8.5	5	0.69388
	8.5	5.5	0.65739
	8.5	6	0.645659
	8.5	6.5	0.724337
	8.5	7	0.870613
	8.5	7.5	0.623083
	8.5	8	0.529736
	8.5	8.5	0.486371
	8.5	9	0
	8.5	9.5	0
	8.5	10	0

	9	0.5	1.08263
	9	1	1.08263
	9	1.5	1.03168
	9	2	0.956173
	9	2.5	0.93415
	9	3	0.931931
	9	3.5	0.959634
	9	4	1.09688
	9	4.5	1.19678
	9	5	0.921964
	9	5.5	0.649762
	9	6	0.625651
	9	6.5	0.576931
	9	7	0.689408
	9	7.5	0.838982
	9	8	0.668543
	9	8.5	0.486371
	9	9	0.443006
	9	9.5	0
	9	10	0

	9.5	0.5	1.04077
	9.5	1	1.04077
	9.5	1.5	1.08263
	9.5	2	0.938879
	9.5	2.5	0.956173
	9.5	3	0.894833
	9.5	3.5	0.931931
	9.5	4	0.950239
	9.5	4.5	1.09688
	9.5	5	1.15005
	9.5	5.5	0.921964
	9.5	6	0.605643
	9.5	6.5	0.625651
	9.5	7	0.508203
	9.5	7.5	0.689408
	9.5	8	0.807351
	9.5	8.5	0.668543
	9.5	9	0.443006
	9.5	9.5	0.443006
	9.5	10	0

	10	0.5	1.04077
	10	1	1.04077
	10	1.5	1.08263
	10	2	0.938879
	10	2.5	0.956173
	10	3	0.894833
	10	3.5	0.931931
	10	4	0.950239
	10	4.5	1.09688
	10	5	1.15005
	10	5.5	0.921964
	10	6	0.605643
	10	6.5	0.625651
	10	7	0.508203
	10	7.5	0.689408
	10	8	0.807351
	10	8.5	0.668543
	10	9	0.443006
	10	9.5	0.443006
	10	10	0.443006

